# Rate k, "Throughput: c"
0.01, 0.021503692173250787
0.11, 0.02113872051141201
0.21000000000000002, 0.0207859310583218
0.31000000000000005, 0.02044472389036809
0.41000000000000003, 0.02011453783944555
0.51, 0.01979484741315219
0.61, 0.019485160004084085
0.71, 0.019185013357056326
0.8099999999999999, 0.018893973266859883
0.9099999999999999, 0.018611631482439925
1.01, 0.01833760379622041
1.11, 0.018071528299770333
1.2100000000000002, 0.017813063789157722
1.3100000000000003, 0.017561888305217186
1.4100000000000004, 0.01731769779559839
1.5100000000000005, 0.01708020488690659
1.6100000000000005, 0.01684913775650783
1.7100000000000006, 0.01662423909468802
1.8100000000000007, 0.016405265148834565
1.9100000000000008, 0.016191984842175357
2.0100000000000007, 0.015984178960378483
2.1100000000000008, 0.01578163939999224
2.210000000000001, 0.01558416847330942
2.310000000000001, 0.015391578264775193
2.410000000000001, 0.015203690034533406
2.510000000000001, 0.01502033366513221
2.610000000000001, 0.014841347147789386
2.7100000000000013, 0.014666576104955397
2.8100000000000014, 0.014495873346217958
2.9100000000000015, 0.01432909845486216
3.0100000000000016, 0.014166117402645933
3.1100000000000017, 0.014006802190569278
3.2100000000000017, 0.013851030513613926
3.310000000000002, 0.01369868544760773
3.410000000000002, 0.013549655156529148
3.510000000000002, 0.013403832618711534
3.610000000000002, 0.013261115370539197
3.710000000000002, 0.01312140526634463
3.8100000000000023, 0.01298460825332503
3.9100000000000024, 0.012850634160393224
4.0100000000000025, 0.012719396499966545
4.110000000000002, 0.012590812281778736
4.210000000000002, 0.012464801837871803
4.310000000000001, 0.012341288657993195
4.410000000000001, 0.012220199234682831
4.510000000000001, 0.012101462917391555
4.61, 0.011985011775022295
4.71, 0.011870780466332165
4.81, 0.011758706117675755
4.909999999999999, 0.01164872820760942
5.009999999999999, 0.011540788457911056
5.1099999999999985, 0.011434830730603255
5.209999999999998, 0.011330800930597677
5.309999999999998, 0.011228646913605606
5.4099999999999975, 0.011128318398985461
5.509999999999997, 0.011029766887221338
5.609999999999997, 0.010932945581747709
5.709999999999996, 0.010837809314855763
5.809999999999996, 0.010744314477434933
5.909999999999996, 0.010652418952319862
6.009999999999995, 0.010562082051028831
6.109999999999995, 0.010473264453694094
6.209999999999995, 0.010385928151997612
6.309999999999994, 0.010300036394938431
6.409999999999994, 0.010215553637269004
6.509999999999994, 0.010132445490448387
6.609999999999993, 0.010050678675970322
6.709999999999993, 0.00997022098093296
6.8099999999999925, 0.009891041215725697
6.909999999999992, 0.009813109173716403
7.009999999999992, 0.009736395592829364
7.109999999999991, 0.009660872118911586
7.209999999999991, 0.009586511270790847
7.309999999999991, 0.009513286406935075
7.40999999999999, 0.009441171693628321
7.50999999999999, 0.00937014207458318
7.60999999999999, 0.009300173241914577
7.709999999999989, 0.00923124160840455
7.809999999999989, 0.009163324280991324
7.909999999999989, 0.009096399035420106
8.00999999999999, 0.009030444291996582
8.109999999999989, 0.008965439092387917
8.209999999999988, 0.00890136307741825
8.309999999999988, 0.008838196465809797
8.409999999999988, 0.008775920033822673
8.509999999999987, 0.008714515095749569
8.609999999999987, 0.008653963485223367
8.709999999999987, 0.008594247537298944
8.809999999999986, 0.00853535007127163
8.909999999999986, 0.008477254374197234
9.009999999999986, 0.008419944185080762
9.109999999999985, 0.008363403679702048
9.209999999999985, 0.008307617456048657
9.309999999999985, 0.008252570520327998
9.409999999999984, 0.008198248273531892
9.509999999999984, 0.008144636498528243
9.609999999999983, 0.008091721347655912
9.709999999999983, 0.008039489330800072
9.809999999999983, 0.007987927303926428
9.909999999999982, 0.007937022458053807
